date,agro_industria_e_comercio,alimentos,alimentos_bebidas,artes,artes_e_artesanato,artigos_de_festas,artigos_de_natal,audio,automotivo,bebes,bebidas,beleza_saude,brinquedos,cama_mesa_banho,casa_conforto,casa_conforto_2,casa_construcao,cds_dvds_musicais,cine_foto,climatizacao,consoles_games,construcao_ferramentas_construcao,construcao_ferramentas_ferramentas,construcao_ferramentas_iluminacao,construcao_ferramentas_jardim,construcao_ferramentas_seguranca,cool_stuff,dvds_blu_ray,eletrodomesticos,eletrodomesticos_2,eletronicos,eletroportateis,esporte_lazer,fashion_bolsas_e_acessorios,fashion_calcados,fashion_esporte,fashion_roupa_feminina,fashion_roupa_infanto_juvenil,fashion_roupa_masculina,fashion_underwear_e_moda_praia,ferramentas_jardim,flores,fraldas_higiene,industria_comercio_e_negocios,informatica_acessorios,instrumentos_musicais,la_cuisine,livros_importados,livros_interesse_geral,livros_tecnicos,malas_acessorios,market_place,moveis_colchao_e_estofado,moveis_cozinha_area_de_servico_jantar_e_jardim,moveis_decoracao,moveis_escritorio,moveis_quarto,moveis_sala,musica,papelaria,pc_gamer,pcs,perfumaria,pet_shop,portateis_casa_forno_e_cafe,portateis_cozinha_e_preparadores_de_alimentos,relogios_presentes,seguros_e_servicos,sinalizacao_e_seguranca,tablets_impressao_imagem,telefonia,telefonia_fixa,utilidades_domesticas
2017-10-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,13.0,7.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,0.0,18.0
2017-10-23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,10.0,7.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,9.0
2017-10-24,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,12.0,7.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,11.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,9.0
2017-10-25,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,2.0,10.0,6.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,1.0,1.0,4.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,8.0,0.0,7.0
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,18.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,6.0,0.0,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,4.0
2017-10-27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,7.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,1.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,10.0
2017-10-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,12.0,5.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,4.0
2017-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,17.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,3.0
2017-10-30,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,5.0,2.0,7.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,5.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,9.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,8.0,1.0,17.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,16.0,9.0,0.0,0.0,0.0,6.0,0.0,4.0,11.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,8.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,9.0,3.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,1.0
2017-11-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,6.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,12.0,5.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,8.0
2017-11-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,12.0,4.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,6.0,0.0,1.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,6.0,0.0,5.0
2017-11-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,10.0,7.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,12.0
2017-11-05,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,10.0,6.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,13.0
2017-11-06,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,6.0,0.0,7.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,5.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,22.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0,0.0,5.0
2017-11-07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0,16.0,4.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,7.0
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,15.0,10.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,5.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,6.0
2017-11-09,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,13.0,0.0,13.0,6.0,21.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,6.0,5.0,0.0,0.0,13.0,0.0,3.0,0.0,10.0,0.0,13.0
2017-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,17.0,11.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,23.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,9.0,0.0,5.0
2017-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,9.0,6.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,13.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,12.0
2017-11-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,4.0,0.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,12.0,0.0,14.0
2017-11-13,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,3.0,4.0,17.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,6.0,1.0,15.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,15.0,8.0,0.0,2.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,0.0,18.0
2017-11-14,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,13.0,10.0,27.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,36.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,8.0
2017-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,8.0,9.0,21.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,15.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,14.0,3.0,0.0,0.0,19.0,0.0,0.0,1.0,6.0,0.0,10.0
2017-11-16,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,0.0,9.0,11.0,23.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,4.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,9.0
2017-11-17,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,17.0,3.0,11.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0,1.0,17.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,23.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,5.0,0.0,9.0
2017-11-18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,4.0,12.0,10.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,11.0
2017-11-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,18.0,13.0,12.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,8.0
2017-11-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,18.0,18.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,4.0,1.0,19.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,20.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,1.0,20.0
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,1.0,18.0,11.0,23.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,6.0,2.0,19.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,23.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,7.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,16.0
2017-11-22,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,1.0,21.0,15.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,1.0,22.0
2017-11-23,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,26.0,22.0,36.0,3.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,5.0,2.0,24.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,46.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,13.0,4.0,0.0,0.0,19.0,0.0,0.0,1.0,10.0,1.0,6.0
2017-11-24,7.0,3.0,3.0,0.0,0.0,1.0,1.0,6.0,46.0,23.0,2.0,89.0,73.0,195.0,9.0,0.0,9.0,0.0,1.0,0.0,27.0,1.0,0.0,3.0,1.0,1.0,31.0,0.0,3.0,2.0,18.0,6.0,91.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,71.0,9.0,0.0,0.0,6.0,1.0,5.0,5.0,0.0,4.0,136.0,6.0,0.0,8.0,0.0,19.0,0.0,0.0,62.0,10.0,0.0,0.0,75.0,0.0,0.0,3.0,79.0,1.0,56.0
2017-11-25,0.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,9.0,10.0,0.0,33.0,29.0,91.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,18.0,2.0,38.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,29.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,18.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,25.0,0.0,25.0
2017-11-26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,9.0,0.0,37.0,41.0,55.0,1.0,1.0,5.0,0.0,0.0,3.0,7.0,5.0,0.0,0.0,1.0,0.0,11.0,0.0,2.0,1.0,8.0,4.0,23.0,12.0,2.0,0.0,1.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,46.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,10.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,28.0
2017-11-27,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,18.0,11.0,1.0,31.0,35.0,56.0,3.0,0.0,5.0,0.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,0.0,15.0,2.0,3.0,1.0,20.0,0.0,26.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,44.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,24.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,22.0,0.0,16.0
2017-11-28,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,7.0,0.0,35.0,32.0,32.0,4.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,12.0,0.0,6.0,1.0,15.0,2.0,48.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,32.0,4.0,0.0,12.0,0.0,8.0,0.0,0.0,19.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,19.0,0.0,27.0
2017-11-29,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,13.0,4.0,0.0,26.0,22.0,35.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,18.0,2.0,26.0,8.0,3.0,0.0,1.0,0.0,0.0,2.0,21.0,0.0,0.0,1.0,19.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,24.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,10.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,0.0,15.0
2017-11-30,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,13.0,4.0,1.0,27.0,38.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,9.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,16.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,10.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0,1.0,18.0
2017-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,27.0,21.0,31.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,11.0,1.0,33.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,0.0,4.0,0.0,9.0,0.0,0.0,13.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,7.0,1.0,15.0
2017-12-02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,21.0,31.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,4.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,5.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,12.0,0.0,12.0
2017-12-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,21.0,33.0,28.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,3.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,6.0,0.0,1.0,0.0,15.0,0.0,0.0,11.0,6.0,0.0,0.0,16.0,0.0,0.0,1.0,10.0,0.0,11.0
2017-12-04,1.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,18.0,10.0,1.0,27.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,2.0,8.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,29.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,13.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,1.0,19.0
